"Country","Institute","Site","Latitude","Longitude","Altitude","Plantation","Year","Cultivar","  Clone  ","Rootstock","Beginning of flowering (date)","Full Flowering (date)","End of flowering (date)","Beginning of Maturity (date)","Beginning of flowering","Full Flowering","End of flowering","Beginning of Maturity","Flowering duration"
"France","INRA","Toulenne","44.58","-0.28",8,1991,1994,"Olympic","V2914",,25/3,30/3,10/4,13/6,83,88,99,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1994,1999,"Rainier","V1931",,25/3,1/4,10/4,13/6,83,90,99,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1994,2002,"Sunburst","V2182",,25/3,1/4,10/4,13/6,83,90,99,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1994,2000,"Van","V1903",,24/3,2/4,9/4,13/6,82,91,98,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1999,2002,"Van","V1903",,22/3,27/3,7/4,13/6,80,85,96,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1996,2000,"Somerset","V3186",,21/3,1/4,6/4,13/6,79,90,95,163,16
"France","INRA","Toulenne","44.58","-0.28",8,1992,1994,"Van","V1903",,19/3,24/3,4/4,13/6,77,82,93,163,16
"France","Ctifl","Balandran","43.76","4.46",52,2000,2005,"Regina","V2868",,11/4,17/4,26/4,13/6,100,106,115,163,15
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Successa","V2356",,26/3,31/3,10/4,13/6,84,89,99,163,15
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Ferdiva","V3115",,21/3,1/4,5/4,13/6,79,90,94,163,15
"France","Sefra","Etoile","44.82","4.89",134,1984,1988,"Panthere","V2440",,8/4,13/4,23/4,13/6,97,102,112,163,15
"France","Sefra","Etoile","44.82","4.89",134,1992,1994,"Brooks","V2929",,21/3,26/3,5/4,13/6,79,84,94,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1983,1986,"Hedelfingen","V2349","S.L 64",21/4,,6/5,13/6,110,,125,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1996,2004,"Sumcoro","V3432",,6/4,13/4,21/4,13/6,95,102,110,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Ferracida","V603","S.L 64",5/4,,20/4,13/6,94,,109,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1983,1989,"Badacsony","V340",,31/3,7/4,15/4,13/6,89,96,104,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1983,1989,"Ferrovia","V1946",,31/3,8/4,15/4,13/6,89,97,104,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1984,1989,"Reverchon","V1737",,31/3,6/4,15/4,13/6,89,95,104,163,15
"France","INRA","Toulenne","44.58","-0.28",8,2000,2005,"Ferpact","V3658",,30/3,6/4,14/4,13/6,88,95,103,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1994,1999,"Sumbola","V3267",,29/3,3/4,13/4,13/6,87,92,102,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1996,2000,"Napoleon","V1884",,29/3,6/4,13/4,13/6,87,95,102,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1998,2001,"Stark Hardy Giant","V1927",,27/3,2/4,11/4,13/6,85,91,100,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1998,2001,"Van","V1903",,25/3,2/4,9/4,13/6,83,91,98,163,15
"France","INRA","Toulenne","44.58","-0.28",8,1992,1994,"Rainier","V1931",,19/3,24/3,3/4,13/6,77,82,92,163,15
"France","Ctifl","Balandran","43.76","4.46",52,2002,2004,"Belge","V3768",,5/4,15/4,19/4,13/6,94,104,108,163,14
"France","Sefra","Etoile","44.82","4.89",134,1984,1988,"Celeste Sumpaca","V2413",,8/4,13/4,22/4,13/6,97,102,111,163,14
"France","Sefra","Etoile","44.82","4.89",134,2001,2003,"Tanguy","V3829",,28/3,1/4,11/4,13/6,86,90,100,163,14
"France","Sefra","Etoile","44.82","4.89",134,1994,1997,"Botond","V3142",,26/3,1/4,9/4,13/6,84,90,98,163,14
"France","Sefra","Etoile","44.82","4.89",134,1992,1994,"Brooks","V3169",,23/3,27/3,6/4,13/6,81,85,95,163,14
"France","Centrex","Torreilles","42.76","2.98",10,1999,2012,"Sweetheart Sumtare","V3502",,29/3,1/4,12/4,13/6,87,90,101,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Sumesi","V2838",,9/4,14/4,23/4,13/6,98,103,112,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1983,1989,"Duroni 3","V2474",,7/4,14/4,21/4,13/6,96,103,110,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1983,1989,"Simone Chaleat","V2478",,5/4,12/4,19/4,13/6,94,101,108,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1983,1989,"Simone Chaleat","V2479",,5/4,12/4,19/4,13/6,94,101,108,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1982,1989,"Cerise Corse","V2260",,31/3,8/4,14/4,13/6,89,97,103,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1996,2002,"Duroni 3","V2472",,29/3,5/4,12/4,13/6,87,94,101,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1981,1989,"Napoleon","V804",,28/3,2/4,11/4,13/6,86,91,100,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1999,2002,"Hedelfingen","V2024",,28/3,2/4,11/4,13/6,86,91,100,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Duroni 3","V2472",,28/3,4/4,11/4,13/6,86,93,100,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Napoleon","V1884",,24/3,29/3,7/4,13/6,82,87,96,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1990,1994,"Hedelfingen","V1877",,23/3,30/3,6/4,13/6,81,88,95,163,14
"France","INRA","Toulenne","44.58","-0.28",8,1989,1994,"Napoleon","V1884",,22/3,29/3,5/4,13/6,80,87,94,163,14
"France","Ctifl","Balandran","43.76","4.46",52,1999,2003,"Regina","V2868",,5/4,13/4,18/4,13/6,94,102,107,163,13
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Imperiale","V2865",,29/3,4/4,11/4,13/6,87,93,100,163,13
"France","Sefra","Etoile","44.82","4.89",134,1984,1988,"Simcoe Probla","V2284",,10/4,13/4,23/4,13/6,99,102,112,163,13
"France","Sefra","Etoile","44.82","4.89",134,1994,2001,"Fermina","V3122",,27/3,30/3,9/4,13/6,85,88,98,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1981,1986,"Starkrimson","V2395","S.L 64",17/4,,30/4,13/6,106,,119,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1989,1993,"Rubin","V2775",,11/4,15/4,24/4,13/6,100,104,113,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1989,1993,"Uriase de Bistrita","V2776",,9/4,13/4,22/4,13/6,98,102,111,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Summit","V2017",,9/4,13/4,22/4,13/6,98,102,111,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1994,1996,"Zaicourtif","V2789",,8/4,13/4,21/4,13/6,97,102,110,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1994,1996,"Van","V1903",,7/4,12/4,20/4,13/6,96,101,109,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1995,2000,"Cristalina Sumnue","V2688",,6/4,13/4,19/4,13/6,95,102,108,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Stark Hardy Giant","V1927","S.L 64",5/4,,18/4,13/6,94,,107,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1997,2005,"Duroni 3","V2472",,4/4,9/4,17/4,13/6,93,98,106,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1997,2005,"Stark Hardy Giant","V1927",,30/3,4/4,12/4,13/6,88,93,101,163,13
"France","INRA","Toulenne","44.58","-0.28",8,2002,2005,"Black Star","V3915",,30/3,4/4,12/4,13/6,88,93,101,163,13
"France","INRA","Toulenne","44.58","-0.28",8,2002,2005,"Rainier","V1931",,30/3,4/4,12/4,13/6,88,93,101,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1993,2001,"Fermina","V3122",,29/3,2/4,11/4,13/6,87,91,100,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1997,2000,"Napoleon","V1884",,28/3,4/4,10/4,13/6,86,93,99,163,13
"France","INRA","Toulenne","44.58","-0.28",8,2003,2006,"Ferpact","V3658",,28/3,3/4,10/4,13/6,86,92,99,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1991,2000,"Sonata Sumleta","V2940",,27/3,3/4,9/4,13/6,85,92,98,163,13
"France","INRA","Toulenne","44.58","-0.28",8,1995,2001,"Stark Hardy Giant","V1927",,26/3,31/3,8/4,13/6,84,89,97,163,13
"France","Ctifl","Balandran","43.76","4.46",52,1995,1999,"Sweetheart Sumtare","V2465",,20/3,26/3,1/4,13/6,78,84,90,163,12
"France","Sefra","Etoile","44.82","4.89",134,1988,1990,"Samba Sumste","V2699",,21/3,23/3,2/4,13/6,79,81,91,163,12
"France","Sefra","Etoile","44.82","4.89",134,1985,1990,"Lapins","V2467",,17/3,21/3,29/3,13/6,75,79,87,163,12
"France","Centrex","Torreilles","42.76","2.98",10,1999,2011,"Sweetheart Sumtare","V3502",,23/3,28/3,4/4,13/6,81,86,93,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1990,1993,"Sunburst","V2182",,11/4,16/4,23/4,13/6,100,105,112,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Ulster","V1629","S.L 64",9/4,,21/4,13/6,98,,110,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1981,1987,"Sunburst","V2216","S.L 64",9/4,,21/4,13/6,98,,110,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Marmotte","V1429","S.L 64",6/4,,18/4,13/6,95,,107,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1979,1982,"Van","V1903","S.L 64",6/4,,18/4,13/6,95,,107,163,12
"France","INRA","Toulenne","44.58","-0.28",8,2001,2005,"Belge","V3768",,3/4,8/4,15/4,13/6,92,97,104,163,12
"France","INRA","Toulenne","44.58","-0.28",8,2001,2005,"Rainier","V1378",,31/3,4/4,12/4,13/6,89,93,101,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1984,1989,"Bada","V2076",,30/3,4/4,11/4,13/6,88,93,100,163,12
"France","INRA","Toulenne","44.58","-0.28",8,2001,2005,"Tanguy","V3829",,30/3,4/4,11/4,13/6,88,93,100,163,12
"France","INRA","Toulenne","44.58","-0.28",8,2002,2006,"Rainier","V1931",,28/3,1/4,9/4,13/6,86,90,98,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1992,1999,"Napoleon","V1007",,26/3,1/4,7/4,13/6,84,90,96,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1992,1998,"Rainier","V1378",,25/3,,6/4,13/6,83,,95,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1992,1994,"Stark Hardy Giant","V1927",,22/3,25/3,3/4,13/6,80,83,92,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1989,1994,"Rainier","V1931",,20/3,25/3,1/4,13/6,78,83,90,163,12
"France","INRA","Toulenne","44.58","-0.28",8,1995,2002,"Zaicourtif","V2789",,20/3,26/3,1/4,13/6,78,84,90,163,12
"France","Ctifl","Balandran","43.76","4.46",52,2001,2010,"Rubin","V2775",,9/4,13/4,20/4,13/6,98,102,109,163,11
"France","Ctifl","Balandran","43.76","4.46",52,2002,2010,"Imperiale","V2865",,7/4,11/4,18/4,13/6,96,100,107,163,11
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Sweetheart Sumtare","V3502",,20/3,26/3,31/3,13/6,78,84,89,163,11
"France","Sefra","Etoile","44.82","4.89",134,2006,2010,"Poisdel","V2890",,6/4,12/4,17/4,13/6,95,101,106,163,11
"France","Sefra","Etoile","44.82","4.89",134,1991,1994,"Vanda","V2851",,19/3,24/3,30/3,13/6,77,82,88,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1979,1984,"Vista","V2046","S.L 64",12/4,,23/4,12/6,102,,113,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1981,1987,"Sunburst","V2182","S.L 64",9/4,,20/4,13/6,98,,109,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1992,1999,"Camus de Venasque","V2033",,31/3,4/4,11/4,13/6,89,93,100,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1996,2003,"Hedelfingen","V1877",,31/3,4/4,11/4,13/6,89,93,100,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1998,2005,"Sonata Sumleta","V3541",,31/3,3/4,11/4,13/6,89,92,100,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1997,2005,"Firm Red Marim","V3592",,30/3,2/4,10/4,13/6,88,91,99,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1991,1994,"Starblush","V2779",,26/3,31/3,6/4,13/6,84,89,95,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1994,1999,"Giulietta","V3194",,26/3,30/3,6/4,13/6,84,88,95,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1992,1994,"Napoleon","V1884",,25/3,29/3,5/4,13/6,83,87,94,163,11
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Van","V1903",,21/3,26/3,1/4,13/6,79,84,90,163,11
"France","Ctifl","Balandran","43.76","4.46",52,2000,2003,"Ziraat","V3675",,13/4,17/4,23/4,13/6,102,106,112,163,10
"France","Ctifl","Balandran","43.76","4.46",52,2001,2007,"Rubin","V2775",,9/4,12/4,19/4,13/6,98,101,108,163,10
"France","Ctifl","Balandran","43.76","4.46",52,2001,2011,"Regina","V2868",,30/3,3/4,9/4,13/6,88,92,98,163,10
"France","Ctifl","Balandran","43.76","4.46",52,2002,2004,"Babelle","V3962",,30/3,4/4,9/4,13/6,88,93,98,163,10
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Successa","V2356",,26/3,30/3,5/4,13/6,84,88,94,163,10
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Sweetheart Sumtare","V3564",,21/3,26/3,31/3,13/6,79,84,89,163,10
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Sweetheart Sumtare","V2696",,17/3,21/3,27/3,13/6,75,79,85,163,10
"France","Sefra","Etoile","44.82","4.89",134,1999,2011,"Sweetheart Sumtare","V3502",,29/3,2/4,8/4,13/6,87,91,97,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1982,1987,"Ferracida","V603","S.L 64",8/4,,18/4,13/6,97,,107,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1983,1987,"Stark Hardy Giant","V1927","S.L 64",8/4,,18/4,13/6,97,,107,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Van","V1903","S.L 64",6/4,,16/4,13/6,95,,105,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1981,1985,"Stark Hardy Giant","V1927","S.L 64",4/4,,14/4,13/6,93,,103,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1984,1989,"Napoleon","V1884",,29/3,2/4,8/4,13/6,87,91,97,163,10
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Lapins","V2180",,20/3,24/3,30/3,13/6,78,82,88,163,10
"France","Ctifl","Balandran","43.76","4.46",52,2000,2007,"Regina","V2868",,11/4,15/4,20/4,13/6,100,104,109,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1982,1988,"Sandra Rose","V2280",,9/4,11/4,18/4,13/6,98,100,107,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1981,1988,"Sunburst","V2216",,7/4,10/4,16/4,13/6,96,99,105,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1981,1988,"Sunburst","V2182",,6/4,10/4,15/4,13/6,95,99,104,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1991,1995,"Sandra Rose","V2943",,6/4,12/4,15/4,13/6,95,101,104,163,9
"France","Ctifl","Balandran","43.76","4.46",52,2001,2004,"Skeena","V3822",,6/4,12/4,15/4,13/6,95,101,104,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1994,1999,"Ferdiva","V3115",,29/3,3/4,7/4,13/6,87,92,96,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1995,1997,"Successa","V2356",,21/3,26/3,30/3,13/6,79,84,88,163,9
"France","Centrex","Torreilles","42.76","2.98",10,2001,2012,"Sweetheart Sumtare","V3502",,29/3,1/4,7/4,13/6,87,90,96,163,9
"France","INRA","Toulenne","44.58","-0.28",8,1979,1983,"Summit","V2017","S.L 64",9/4,,18/4,13/6,98,,107,163,9
"France","INRA","Toulenne","44.58","-0.28",8,1982,1987,"Di Vignola Primo","V628","S.L 64",7/4,,16/4,13/6,96,,105,163,9
"France","INRA","Toulenne","44.58","-0.28",8,2003,2006,"Napoleon","V1884",,29/3,2/4,7/4,13/6,87,91,96,163,9
"France","Ctifl","Balandran","43.76","4.46",52,1980,1986,"Bada","V2076",,15/4,20/4,23/4,13/6,104,109,112,163,8
"France","Ctifl","Balandran","43.76","4.46",52,1981,1988,"Sylvia","V2218",,10/4,14/4,18/4,13/6,99,103,107,163,8
"France","Ctifl","Balandran","43.76","4.46",52,1999,2005,"Regina","V2868",,7/4,12/4,15/4,13/6,96,101,104,163,8
"France","Ctifl","Balandran","43.76","4.46",52,1999,2005,"Regina","V2868",,6/4,10/4,14/4,13/6,95,99,103,163,8
"France","Ctifl","Balandran","43.76","4.46",52,1981,1988,"Van","V1903",,29/3,1/4,6/4,13/6,87,90,95,163,8
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Sweetheart Sumtare","V2696",,17/3,20/3,25/3,13/6,75,78,83,163,8
"France","Sefra","Etoile","44.82","4.89",134,2003,2006,"Summit","V2017",,12/4,16/4,20/4,13/6,101,105,109,163,8
"France","INRA","Toulenne","44.58","-0.28",8,1981,1984,"Guillaume","V935","S.L 64",19/4,,27/4,12/6,109,,117,163,8
"France","INRA","Toulenne","44.58","-0.28",8,1980,1982,"Marmotte","V1429","S.L 64",6/4,,14/4,13/6,95,,103,163,8
"France","INRA","Toulenne","44.58","-0.28",8,1981,1987,"Van","V1903","S.L 64",5/4,,12/4,13/6,94,,101,163,7
"France","INRA","Toulenne","44.58","-0.28",8,1993,1998,"Rainier","V1931",,27/3,,1/4,13/6,85,,90,163,5
"France","INRA","Toulenne","44.58","-0.28",8,1995,1997,"Duroni 3","V2472",,24/3,2/4,,13/6,82,91,,163,
"France","Ctifl","Balandran","43.76","4.46",52,1984,1987,"Simcoe Probla","V2284",,13/4,19/4,,12/6,102,108,,162,
"France","Ctifl","Balandran","43.76","4.46",52,1985,1989,"Kordia","V2509",,4/4,8/4,,12/6,93,97,,162,
"France","Ctifl","Balandran","43.76","4.46",52,1982,1989,"Fernola","V2300",,26/3,30/3,,12/6,84,88,,162,
"France","Ctifl","Balandran","43.76","4.46",52,1988,1991,"Sonnet","V2663",,22/3,27/3,,12/6,80,85,,162,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2013,"Ferdouce","V3239",,2/4,10/4,,12/6,91,99,,162,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2013,"Grace Star","V3574",,10/4,15/4,,12/6,99,104,,162,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2013,"Grace Star","V3574",,10/4,15/4,,12/6,99,104,,162,
"France","INRA","Toulenne","44.58","-0.28",8,1982,1991,"Fernier","V2315",,21/3,29/3,13/4,12/6,79,87,102,162,23
"France","Centrex","Torreilles","42.76","2.98",10,2004,2009,"Ferdiva","V3115",,26/3,3/4,17/4,12/6,84,92,106,162,22
"France","Sefra","Etoile","44.82","4.89",134,1984,1991,"Giorgia","V2396",,25/3,30/3,15/4,12/6,83,88,104,162,21
"France","Sefra","Etoile","44.82","4.89",134,1986,1991,"Giorgia","V2548",,25/3,29/3,15/4,12/6,83,87,104,162,21
"France","Centrex","Torreilles","42.76","2.98",10,1999,2009,"Rubin","V2775",,27/3,3/4,17/4,12/6,85,92,106,162,21
"France","INRA","Toulenne","44.58","-0.28",8,1990,1994,"Ferrovia","V2906",,27/3,1/4,17/4,12/6,85,90,106,162,21
"France","INRA","Toulenne","44.58","-0.28",8,1986,1991,"Sunburst","V2182",,24/3,5/4,14/4,12/6,82,94,103,162,21
"France","INRA","Toulenne","44.58","-0.28",8,1985,1991,"Sylvia","V2557",,28/3,8/4,17/4,12/6,86,97,106,162,20
"France","INRA","Toulenne","44.58","-0.28",8,1996,2000,"Rainier","V1378",,22/3,1/4,11/4,12/6,80,90,100,162,20
"France","INRA","Toulenne","44.58","-0.28",8,1998,2000,"Lucyna","V3482",,22/3,2/4,11/4,12/6,80,91,100,162,20
"France","INRA","Toulenne","44.58","-0.28",8,1988,1991,"Stark Hardy Giant","V1927",,21/3,30/3,10/4,12/6,79,88,99,162,20
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Duroni 3","V2472",,28/3,6/4,16/4,12/6,86,95,105,162,19
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Hedelfingen","V1877",,28/3,4/4,16/4,12/6,86,93,105,162,19
"France","Sefra","Etoile","44.82","4.89",134,1991,1995,"Celeste Sumpaca","V3027",,5/4,14/4,24/4,12/6,94,103,113,162,19
"France","Sefra","Etoile","44.82","4.89",134,1988,1991,"Margit","V2600",,29/3,3/4,17/4,12/6,87,92,106,162,19
"France","Centrex","Torreilles","42.76","2.98",10,2004,2010,"Belge","V3768",,11/4,17/4,30/4,12/6,100,106,119,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1995,2004,"Sumcoro","V3432",,6/4,16/4,25/4,12/6,95,105,114,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1988,1993,"Sunburst","V2182",,5/4,12/4,24/4,12/6,94,101,113,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1997,2004,"Fertille","V3476",,5/4,16/4,24/4,12/6,94,105,113,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1990,1996,"Deacon","V2910",,4/4,10/4,23/4,12/6,93,99,112,162,19
"France","INRA","Toulenne","44.58","-0.28",8,2005,2008,"Fernier","V2315",,28/3,6/4,16/4,12/6,86,95,105,162,19
"France","INRA","Toulenne","44.58","-0.28",8,2005,2008,"Sunburst","V2182",,27/3,6/4,15/4,12/6,85,95,104,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1985,1991,"Coralise Gardel","V2447",,21/3,30/3,9/4,12/6,79,88,98,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1987,1991,"Early Van Compact","V2669",,19/3,25/3,7/4,12/6,77,83,96,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1987,1991,"Early Van Compact","V2671",,19/3,25/3,7/4,12/6,77,83,96,162,19
"France","INRA","Toulenne","44.58","-0.28",8,2004,2008,"Lapins","V2180",,17/3,25/3,5/4,12/6,75,83,94,162,19
"France","INRA","Toulenne","44.58","-0.28",8,1993,1997,"Hedelfingen","V1877",,16/3,26/3,4/4,12/6,74,84,93,162,19
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Ferrovia","V2906",,30/3,8/4,17/4,12/6,88,97,106,162,18
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Rubin","V2775",,30/3,7/4,17/4,12/6,88,96,106,162,18
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Regina","V2868",,27/3,5/4,14/4,12/6,85,94,103,162,18
"France","Sefra","Etoile","44.82","4.89",134,1983,1991,"Summit","V2017",,26/3,2/4,13/4,12/6,84,91,102,162,18
"France","INRA","Toulenne","44.58","-0.28",8,1991,1995,"Cristalina Sumnue","V2948",,6/4,13/4,24/4,12/6,95,102,113,162,18
"France","INRA","Toulenne","44.58","-0.28",8,2000,2004,"Satin Sumele","V3697",,5/4,14/4,23/4,12/6,94,103,112,162,18
"France","INRA","Toulenne","44.58","-0.28",8,1989,1995,"Rainier","V1931",,30/3,5/4,17/4,12/6,88,94,106,162,18
"France","INRA","Toulenne","44.58","-0.28",8,1995,1998,"Alex","V3335",,28/3,,15/4,12/6,86,,104,162,18
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Regina","V2868",,28/3,6/4,14/4,12/6,86,95,103,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Lala Star","V3646",,13/4,22/4,30/4,12/6,102,111,119,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1988,1996,"Fougerouse","V2622",,6/4,14/4,23/4,12/6,95,103,112,162,17
"France","INRA","Toulenne","44.58","-0.28",8,2000,2004,"Ferpact","V3658",,6/4,14/4,23/4,12/6,95,103,112,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1989,1996,"Rainier","V1931",,5/4,12/4,22/4,12/6,94,101,111,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1984,1991,"Summit","V2463",,28/3,8/4,14/4,12/6,86,97,103,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1981,1991,"Sylvia","V2218",,27/3,3/4,13/4,12/6,85,92,102,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1992,2000,"Rainier","V1931",,22/3,1/4,8/4,12/6,80,90,97,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1986,1991,"Stark Hardy Giant","V1927",,20/3,26/3,6/4,12/6,78,84,95,162,17
"France","INRA","Toulenne","44.58","-0.28",8,2002,2008,"Sunburst","V2182",,20/3,29/3,6/4,12/6,78,87,95,162,17
"France","INRA","Toulenne","44.58","-0.28",8,1992,1997,"Hedelfingen","V1877",,17/3,23/3,3/4,12/6,75,81,92,162,17
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Fertille","V3476",,7/4,14/4,23/4,12/6,96,103,112,162,16
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Imperiale","V2865",,22/3,27/3,7/4,12/6,80,85,96,162,16
"France","Sefra","Etoile","44.82","4.89",134,1984,1992,"Summit","V2463",,6/4,12/4,22/4,12/6,95,101,111,162,16
"France","Sefra","Etoile","44.82","4.89",134,1990,1992,"Sweet Ann","V2502",,30/3,10/4,15/4,12/6,88,99,104,162,16
"France","Sefra","Etoile","44.82","4.89",134,1984,1991,"Celeste Sumpaca","V2413",,23/3,27/3,8/4,12/6,81,85,97,162,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1996,"Summit","V2017",,10/4,17/4,26/4,12/6,99,106,115,162,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1996,"Belge","V2032",,9/4,15/4,25/4,12/6,98,104,114,162,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1996,"Vega","V2901",,8/4,13/4,24/4,12/6,97,102,113,162,16
"France","INRA","Toulenne","44.58","-0.28",8,1991,1996,"Sonata Sumleta","V2940",,7/4,12/4,23/4,12/6,96,101,112,162,16
"France","INRA","Toulenne","44.58","-0.28",8,1992,1995,"Van","V1903",,31/3,7/4,16/4,12/6,89,96,105,162,16
